Regulating prices in EUR/MWh,,,,,,,,,,,,,,,,,,,,,,,,,
Data was last updated 01-01-2020,,,,,,,,,,,,,,,,,,,,,,,,,
,,NO1,,NO2,,NO3,,NO4,,NO5,,SE1,,SE2,,SE3,,SE4,,FI,,DK1,,DK2,
,Hours,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down
13-10-2018,14 - 15,"40,12","31,95","40,12","31,95","40,12","31,95","40,12","37,88","40,12","31,95","40,12","31,95","40,12","31,95","40,12","31,95","40,12","31,95","40,12","31,95","40,12","31,95","40,12","31,95"
13-10-2018,15 - 16,38,"36,52",38,"36,52",38,"36,52",38,"37,88",38,"36,52",38,"36,52",38,"36,52",38,"36,52",38,"36,52",38,"36,52",38,"36,52",38,"36,52"
13-10-2018,16 - 17,"40,12","38,54","40,12","38,54","40,12","38,54","40,12","38,54","40,12","38,54","40,12","38,54","40,12","38,54","40,12","38,54","40,12","38,54","40,12","38,54","40,12","38,54","40,12","38,54"
13-10-2018,17 - 18,"40,12","39,85","40,12","39,85","40,12","39,85","40,39","40,39","40,12","39,48","40,12","39,85","40,12","39,85","40,12","39,85","40,12","39,85","40,12","39,85","40,12","39,85","40,12","39,85"
13-10-2018,18 - 19,"42,47","41,29","42,47","41,29","42,47","41,29","42,47","41,29","42,47","39,58","42,47","41,29","42,47","41,29","42,47","41,29","42,47","41,29","42,47","41,29","42,47","41,29","42,47","41,29"
13-10-2018,19 - 20,"42,47","40,35","42,47","40,35","42,47","40,35","42,47","40,68","42,47","39,67","42,47","40,35","42,47","40,35","42,47","40,35","42,47","40,35","42,47","40,35","42,47","40,35","42,47","40,35"
13-10-2018,20 - 21,"38,68","33,25","38,68","33,25","38,68","33,25","40,64","33,25","38,68","33,25","38,68","33,25","38,68","33,25","38,68","33,25","38,68","33,25","38,68","33,25","38,68","33,25","38,68","33,25"
13-10-2018,21 - 22,"31,52",30,"31,52",30,"31,52",30,"40,21",30,"31,52",30,"31,52",30,"31,52",30,"31,52",30,"31,52",30,"31,52",30,"31,52",30,"31,52",30
13-10-2018,22 - 23,"24,72","22,7","24,72","22,7","24,72","22,7","37,88","22,7","24,72","22,7","24,72","22,7","24,72","22,7","24,72","22,7","24,72","22,7","24,72","22,7","24,72","22,7","24,72","22,7"
13-10-2018,23 - 00,"13,99","1,58","13,99","1,58","13,99","1,58","37,86","1,58","13,99","1,58","13,99","1,58","13,99","1,58","13,99","1,58","13,99","1,58","13,99","1,58","13,99","1,58","13,99","1,58"
14-10-2018,00 - 01,"4,69","1,59","4,69","1,59","4,69","1,59","34,42","1,59","4,69","1,59","4,69","1,59","4,69","1,59","4,69","1,59","4,69","1,59","4,69","1,59","4,69","1,59","4,69","1,59"
14-10-2018,01 - 02,"4,27","1,59","4,27","1,59","4,27","1,59","33,1","1,59","4,27","1,59","4,27","1,59","4,27","1,59","4,27","1,59","4,27","1,59","4,27","1,59","4,27","1,59","4,27","1,59"
14-10-2018,02 - 03,"3,37","1,59","3,37","1,59","3,37","1,59","32,4","1,59","3,37","1,59","3,37","1,59","3,37","1,59","3,37","1,59","3,37","1,59","3,37","1,59","3,37","1,59","3,37","1,59"
14-10-2018,03 - 04,"3,23","1,59","3,23","1,59","3,23","1,59","33,32","1,59","3,23","1,59","3,23","1,59","3,23","1,59","3,23","1,59","3,23","1,59","3,23","1,59","3,23","1,59","3,23","1,59"
14-10-2018,04 - 05,"3,7","1,59","3,7","1,59","3,7","1,59","37,28","1,59","3,7","1,59","3,7","1,59","3,7","1,59","3,7","1,59","3,7","1,59","3,7","1,59","3,7","1,59","3,7","1,59"
14-10-2018,05 - 06,"4,18","1,59","4,18","1,59","4,18","1,59","37,81","1,59","4,18","1,59","4,18","1,59","4,18","1,59","4,18","1,59","4,18","1,59","4,18","1,59","4,18","1,59","4,18","1,59"
14-10-2018,06 - 07,"4,06",0,"4,06",0,"4,06",0,"37,87",0,"4,06",0,"4,06",0,"4,06",0,"4,06",0,"4,06",0,"4,06",0,"4,06",0,"22,07",0
14-10-2018,07 - 08,"5,06","1,59","5,06","1,59","5,06","1,59","37,89","1,59","5,06","1,59","5,06","1,59","5,06","1,59","5,06","1,59","5,06","1,59","5,06","1,59","5,06","1,59","25,86","1,59"
14-10-2018,08 - 09,"23,42","5,29","23,42","5,29","23,42","5,29","37,88","5,29","23,42","5,29","23,42","5,29","23,42","5,29","23,42","5,29","23,42","5,29","23,42","5,29","23,42","5,29","27,69","5,29"
14-10-2018,09 - 10,"26,71","9,9","26,71","9,9","26,71","9,9","40,36","9,9","26,71","9,9","26,71","9,9","26,71","9,9","26,71","9,9","26,71","9,9","26,71","9,9","26,71","9,9","26,71","9,9"
14-10-2018,10 - 11,"34,88","9,9","34,88","9,9","34,88","9,9","40,62","9,9","34,88","9,9","34,88","9,9","34,88","9,9","34,88","9,9","34,88","9,9","34,88","9,9","34,88","9,9","34,88","9,9"
14-10-2018,11 - 12,37,"25,76",37,"25,76",37,"25,76","40,67","40,67",37,"25,76",37,"25,76",37,"25,76",37,"25,76",37,"25,76",37,"25,76",37,"25,76",37,"25,76"
14-10-2018,12 - 13,"35,7","3,17","35,7","3,17","35,7","3,17","40,75","3,17","35,7","3,17","35,7","3,17","35,7","3,17","35,7","3,17","35,7","3,17","35,7","3,17","35,7","3,17","35,7","3,17"
14-10-2018,13 - 14,"20,75","0,53","20,75","0,53","20,75","0,53","41,37","0,53","20,75","0,53","20,75","0,53","20,75","0,53","20,75","0,53","20,75","0,53","20,75","0,53","20,75","0,53","20,75","0,53"
14-10-2018,14 - 15,"13,92","0,53","13,92","0,53","13,92","0,53","41,24","0,53","13,92","0,53","13,92","0,53","13,92","0,53","13,92","0,53","13,92","0,53","13,92","0,53","13,92","0,53","13,92","0,53"
14-10-2018,15 - 16,"19,54","3,9","19,54","3,9","19,54","3,9","40,96","3,9","19,54","3,9","19,54","3,9","19,54","3,9","19,54","3,9","19,54","3,9","19,54","3,9","19,54","3,9","19,54","3,9"
14-10-2018,16 - 17,"20,74","3,9","20,74","3,9","20,74","3,9","40,69","3,9","20,74","3,9","20,74","3,9","20,74","3,9","20,74","3,9","20,74","3,9","20,74","3,9","20,74","3,9","20,74","3,9"
14-10-2018,17 - 18,"36,15","23,26","36,15","23,26","36,15","23,26","38,01","23,26","36,15","23,26","36,15","23,26","36,15","23,26","36,15","23,26","36,15","23,26","36,15","23,26","36,15","23,26","36,15","23,26"
14-10-2018,18 - 19,"38,53","36,1","38,53","36,1","38,53","36,1","38,53","36,1","38,53","36,1","38,53","36,1","38,53","36,1","38,53","36,1","38,53","36,1","38,53","36,1","38,53","36,1","38,53","36,1"
14-10-2018,19 - 20,"38,27","3,17","38,27","3,17","38,27","3,17","38,59","3,17","38,27","3,17","38,27","3,17","38,27","3,17","38,27","3,17","38,27","3,17","38,27","3,17","38,27","3,17","38,27","3,17"
14-10-2018,20 - 21,"32,6",0,"32,6",0,"32,6",0,"38,61",0,"32,6",0,"32,6",0,"32,6",0,"32,6",0,"32,6",0,"32,6",0,"32,6",0,"32,6",0
14-10-2018,21 - 22,"29,41",0,"29,41",0,"29,41",0,"37,9",0,"29,41",0,"29,41",0,"29,41",0,"29,41",0,"29,41",0,"29,41",0,"29,41",0,"29,41",0
14-10-2018,22 - 23,"23,75",0,"23,75",0,"23,75",0,"40,63",0,"23,75",0,"23,75",0,"23,75",0,"23,75",0,"23,75",0,"23,75",0,"23,75",0,"23,75",0
14-10-2018,23 - 00,"4,45",0,"4,45",0,"4,45",0,"40,35",0,"4,45",0,"4,45",0,"4,45",0,"4,45",0,"4,45",0,"4,45",0,"4,45",0,"4,45",0
15-10-2018,00 - 01,"1,92","-3,17","1,92","-3,17","1,92","-3,17","37,03","-3,17","1,92","-3,17","1,92","-3,17","1,92","-3,17","1,92","-3,17","1,92","-3,17","1,92","-3,17","1,92","-3,17","1,92","-3,17"
15-10-2018,01 - 02,"2,41","-3,17","2,41","-3,17","2,41","-3,17","33,07","-3,17","2,41","-3,17","2,41","-3,17","2,41","-3,17","2,41","-3,17","2,41","-3,17","2,41","-3,17","2,41","-3,17","2,41","-3,17"
15-10-2018,02 - 03,"4,1",0,"4,1",0,"4,1",0,"32,45",0,"4,1",0,"4,1",0,"4,1",0,"4,1",0,"4,1",0,"4,1",0,"4,1",0,"4,1",0
15-10-2018,03 - 04,"7,33",0,"7,33",0,"7,33",0,"33,01",0,"7,33",0,"7,33",0,"7,33",0,"7,33",0,"7,33",0,"7,33",0,"7,33",0,"7,33",0
15-10-2018,04 - 05,"12,33",0,"12,33",0,"12,33",0,"33,34",0,"12,33",0,"12,33",0,"12,33",0,"12,33",0,"12,33",0,"12,33",0,"12,33",0,"12,33",0
15-10-2018,05 - 06,"40,66","12,16","40,66","12,16","40,95","12,16","40,95","12,16","21,07","12,16","40,95","12,16","40,95","12,16","40,95","12,16","40,95","12,16","40,95","12,16","40,95","12,16","40,95","12,16"
15-10-2018,06 - 07,"39,48","12,16","39,48","12,16","46,68","31,71","46,68","31,71","7,83","7,83","46,68","31,71","46,68","31,71","46,68","31,71","77,6","58,58","46,68","31,71","77,6","60,02","77,6","60,02"
15-10-2018,07 - 08,"42,59","39,11","42,59","39,11","47,78","39,11","47,78","39,11","3,41","3,41","47,78","39,11","47,78","39,11","47,78","39,11","72,77","72,77","47,78","39,11","79,38","79,38","79,38","79,38"
15-10-2018,08 - 09,"42,62","42,2","42,62","42,2","47,81","42,2","47,81","42,2","8,75","8,75","47,81","42,2","47,81","42,2","47,81","42,2","77,15","53,6","47,81","42,2","79,05","53,6","79,05","53,6"
15-10-2018,09 - 10,"42,62","42,62","42,62","42,62","48,23","42,7","48,23","42,7","8,83","8,83","48,23","42,7","48,23","42,7","48,23","42,7","74,72","46,83","48,54","42,7","74,72","46,83","74,72","46,83"
15-10-2018,10 - 11,"42,62","42,62","42,62","42,62","48,3","48,3","48,3","48,3","8,04","8,04","49,91","49,91","49,91","49,91","49,91","49,91","62,39","62,39","50,04","50,04","62,39","62,39","62,39","62,39"
15-10-2018,11 - 12,"42,55","42,55","42,55","42,55","48,24","44,93","48,24","44,93","8,63","8,63","49,97","44,93","49,97","44,93","49,97","44,93","54,19","54,19","50,84","44,93","52,89","52,89","54,19","54,19"
15-10-2018,12 - 13,"42,43","42,43","42,43","42,43","48,07",45,"48,07",45,"8,51","8,51","48,52",45,"48,52",45,"48,52",45,"49,71","49,71","52,93",45,"48,52","48,52","49,71","49,71"
15-10-2018,13 - 14,"42,39","42,39","42,39","42,39","48,05",45,"48,05",45,"31,71","8,26","49,82",45,"49,82",45,"49,82",45,"51,05","51,05","50,1",45,"49,82","49,82","51,05","51,05"
15-10-2018,14 - 15,"42,35","42,35","42,35","42,35","48,08","48,08","48,08","48,08","31,71","8,04","50,43","50,43","50,43","50,43","50,43","50,43","51,45","51,45",62,"51,82","51,45","51,45","51,45","51,45"
15-10-2018,15 - 16,"42,35","42,35","42,35","42,35","47,95","47,95","47,95","47,95","31,71","7,35","50,37","50,37","50,37","50,37","50,37","50,37","55,26","55,26",75,"51,28","55,26","55,26","55,26","55,26"
15-10-2018,16 - 17,"42,36","42,36","42,36","42,36","47,87","47,87","47,87","47,87","10,57","3,87","49,99","49,99","49,99","49,99","49,99","49,99","71,86","71,86",139,"52,08","71,86","71,86","71,86","71,86"
15-10-2018,17 - 18,"42,09","42,09","42,09","42,09","47,69",46,"47,69",46,"3,73","3,73","50,97",46,"50,97",46,"50,97",46,"78,36",46,155,"56,09","80,28",46,"80,28",46
15-10-2018,18 - 19,"42,2","42,2","42,2","42,2","47,58","47,58","47,58","47,58","3,78","3,78",53,52,53,52,53,52,90,52,136,"69,39",90,52,90,52
15-10-2018,19 - 20,"42,29","42,29","42,29","42,29","47,64","47,64","47,64","47,64","3,93","3,93","51,93","50,93","51,93","50,93","51,93","50,93","91,93","50,93","59,41","59,41","107,32","50,93","107,32","50,93"
15-10-2018,20 - 21,"42,18","42,18","42,18","42,18","47,4","47,4","47,4","47,4","3,92","3,92","49,95","48,95","49,95","48,95","49,95","48,95","73,5","48,95","49,95","49,95","75,31","48,95","75,31","48,95"
15-10-2018,21 - 22,"42,09",41,"42,09",41,"47,11",41,"47,11",41,"3,69","3,69","47,83",41,"47,83",41,"47,83",41,"58,99",41,"47,83",41,"70,49",41,"70,49",41
15-10-2018,22 - 23,"39,9","39,9","39,9","39,9","46,44","43,34","46,44","43,34","3,38","3,38","46,63","43,34","46,63","43,34","46,63","43,34","52,68","43,34","46,63","43,34","59,05","43,34","59,05","43,34"
15-10-2018,23 - 00,"35,67","35,67","35,67","35,67","44,96","43,4","44,96","43,4","3,03","3,03","44,96","43,4","44,96","43,4","44,96","43,4","44,96","43,4","44,96","43,4","59,07","43,4","59,07","43,4"
16-10-2018,00 - 01,"39,95","39,95","39,95","39,95","42,01","42,01","42,01","42,01","26,46","5,8","44,7","44,7","44,7","44,7","44,7","44,7","44,7","44,7","44,7","44,7","56,06","56,06","56,06","56,06"
16-10-2018,01 - 02,"39,72","39,72","39,72","39,72","41,62","41,62","41,62","41,62","26,46","5,68","43,43","43,43","43,43","43,43","43,43","43,43","43,43","43,43","43,43","43,43","53,55","53,55","53,55","53,55"
16-10-2018,02 - 03,"39,49","39,49","39,49","39,49","40,86","40,86","41,53","41,53","33,86","5,65","42,47","42,47","42,47","42,47","42,47","42,47","42,47","42,47","42,47","42,47","52,01","52,01","52,01","52,01"
16-10-2018,03 - 04,"39,59","39,59","39,59","39,59","41,5","41,5","41,5","41,5","33,86","5,66","44,18","44,18","44,18","44,18","44,18","44,18","51,13","44,18","44,18","44,18","51,13",51,"51,13",51
16-10-2018,04 - 05,"39,69","39,69","39,69","39,69","41,7","41,7","41,7","41,7","33,86","5,72","44,61","44,61","44,61","44,61","44,61","44,61","57,14","50,95","44,61","44,61","57,14","52,2","57,14","52,2"
16-10-2018,05 - 06,"41,41","41,41","41,41","41,41","42,26","42,26","42,26","42,26","33,86","5,91","48,68","48,68","48,68","48,68","48,68","48,68","61,97","55,66","48,68","48,68","61,97","57,02","61,97","57,02"
16-10-2018,06 - 07,"42,27","42,27","42,27","42,27","45,77","45,77","45,77","45,77","29,63","5,77","48,63","48,63","48,63","48,63","48,63","48,63","72,27","72,27","51,14","51,14","77,73","77,73","77,73","77,73"
16-10-2018,07 - 08,"42,78","42,78","42,78","42,78","46,35","46,35","46,35","46,35","33,86","6,34","46,35","46,35","46,35","46,35","46,35","46,35","76,05","76,05","52,47","52,47","86,98","86,98","86,98","86,98"
16-10-2018,08 - 09,"42,84","42,84","42,84","42,84","47,02","47,02","47,02","47,02","42,33","6,82","48,31","48,31","48,31","48,31","48,31","48,31","80,06","80,06","52,68","52,68","95,01","95,01","95,01","95,01"
16-10-2018,09 - 10,"42,79","42,79","42,79","42,79","47,1","47,1","47,1","47,1","42,33","10,53","48,16","48,16","48,16","48,16","48,16","48,16","83,95","83,95","53,57","53,57","86,02","86,02","86,02","86,02"
16-10-2018,10 - 11,"42,72","42,72","42,72","42,72","47,06","47,06","47,06","47,06","42,33","10,47","48,67","48,67","48,67","48,67","48,67","48,67","78,82","78,82","54,09","54,09","78,82","78,82","78,82","78,82"
16-10-2018,11 - 12,"42,64","42,64","42,64","42,64","46,77","46,77","46,77","46,77","42,33","6,82","48,91","48,91","48,91","48,91","48,91","48,91","75,93","75,93","52,72","52,72","75,93","75,93","75,93","75,93"
16-10-2018,12 - 13,"42,56","42,56","42,56","42,56","46,66","46,66","46,66","46,66","42,33","6,49","48,66","48,66","48,66","48,66","48,66","48,66","72,23","72,23","52,36","52,36","70,91","70,91","72,23","72,23"
16-10-2018,13 - 14,"44,45","42,47","44,45","42,47","46,62","46,62","46,62","46,62","44,45","6,29","48,62","48,62","48,62","48,62","48,62","48,62","71,07","71,07","51,33","51,33","69,36","69,36","71,07","71,07"
16-10-2018,14 - 15,"44,45","42,43","44,45","42,43","46,58","46,58","46,58","46,58","44,45","6,28","48,47","48,47","48,47","48,47","48,47","48,47","70,29","70,29","50,04","50,04","68,61","68,61","70,29","70,29"
16-10-2018,15 - 16,"42,35","42,35","42,35","42,35","46,43","46,43","46,43","46,43","33,86","6,03","48,49","48,49","48,49","48,49","48,49","48,49","69,72","69,72","50,06","50,06","69,19","69,19","69,72","69,72"
16-10-2018,16 - 17,"42,3","42,3","42,3","42,3","46,2","46,2","46,2","46,2","33,86","6,11","48,51","48,51","48,51","48,51","48,51","48,51","72,26","72,26","50,72","50,72","74,04","74,04","74,04","74,04"
16-10-2018,17 - 18,"42,27","42,27","42,27","42,27","46,11","46,11","46,11","46,11","30,69","6,05","49,9","49,9","49,9","49,9","49,9","49,9","76,08","76,08","53,28","53,28","80,95","80,95","80,95","80,95"
16-10-2018,18 - 19,"42,29","42,29","42,29","42,29","46,09","46,09","46,09","46,09","26,46","6,06","51,94","51,94","51,94","51,94","51,94","51,94","89,97","89,97","59,48","59,48","89,97","89,97","89,97","89,97"
16-10-2018,19 - 20,"42,33","42,33","42,33","42,33","46,09","46,09","46,09","46,09","26,46","6,13","50,05","50,05","50,05","50,05","50,05","50,05","105,12","105,12","56,24","56,24","105,12","105,12","105,12","105,12"
16-10-2018,20 - 21,"42,17","42,17","42,17","42,17","46,01","46,01","46,01","46,01","15,87","6,11","48,22","48,22","48,22","48,22","48,22","48,22","82,92",55,"48,22","48,22","84,96",55,"84,96",55
16-10-2018,21 - 22,"42,05","42,05","42,05","42,05","45,75","45,75","45,75","45,75","5,98","5,98","49,23",47,"49,23",47,"49,23",47,"67,41",47,"49,23",47,"76,02",47,"76,02",47
16-10-2018,22 - 23,"41,22","39,9","41,22","39,9","43,33","39,9","43,33","39,9","5,81","5,81","48,09","39,9","48,09","39,9","48,09","39,9","58,55","39,9","48,09","39,9","59,99","39,9","59,99","39,9"
16-10-2018,23 - 00,"40,15","39,4","40,15","39,4","41,9","39,4","41,9","39,4","5,71","5,71","45,6","39,4","45,6","39,4","45,6","39,4","56,63","45,6","45,6","39,4","56,63","56,5","56,63","56,5"
17-10-2018,00 - 01,"39,77","39,39","39,77","39,39",46,"44,08",46,"44,08","39,77","39,39",46,"44,08",46,"44,08",46,"44,08",46,"44,08",46,"44,08","53,22","53,09","55,01","55,01"
17-10-2018,01 - 02,"41,36","39,02","41,36","39,02",46,"42,74",46,"42,74","41,36","39,02",46,"42,74",46,"42,74",46,"42,74",46,"42,74",46,"42,74","52,46","52,33","52,46","52,33"
17-10-2018,02 - 03,"38,32","38,32","38,32","38,32",46,"40,39",46,"40,39","38,32","38,32",46,"40,39",46,"40,39",46,"40,39",46,"40,39",46,"40,39","50,51","50,33","50,51","50,33"
17-10-2018,03 - 04,"38,2","38,2","38,2","38,2","41,86","41,86","41,86","41,86","38,2","38,2","41,86","41,86","41,86","41,86","41,86","41,86","41,86","41,86","41,86","41,86","54,95",50,"54,95",50
17-10-2018,04 - 05,"37,95","37,95","37,95","37,95","42,77","42,77","42,77","42,77","37,95","37,95","42,77","42,77","42,77","42,77","42,77","42,77","48,91","48,91","42,77","42,77","54,95","51,52","54,95","51,52"
17-10-2018,05 - 06,"39,23","36,06","39,23","36,06","44,43","36,06","44,43","36,06","39,23","36,06","46,15","36,06","46,15","36,06","46,15","36,06","54,36","36,06","46,15","36,06","55,78","55,65","55,78","55,75"
17-10-2018,06 - 07,"39,62","37,12","39,62","37,12","45,26","37,12","45,26","37,12","39,62","37,12","45,26","37,12","45,26","37,12","45,26","37,12","69,29","69,29","53,7","37,12","73,6","73,6","73,6","73,6"
17-10-2018,07 - 08,"40,88","38,18","40,88","38,18","45,18","38,18","45,18","38,18","40,88","38,18","45,18","38,18","45,18","38,18","45,18","38,18","77,72",50,"54,93","38,18","88,77",50,"88,77",50
17-10-2018,08 - 09,"41,95","40,1","41,95","40,1","45,67","40,1","45,67","40,1","41,95","40,1","45,67","40,1","45,67","40,1","45,67","40,1","89,99","47,99","55,82","40,1","89,99","47,99","89,99","47,99"
17-10-2018,09 - 10,"41,89","41,89","41,89","41,89","45,66","43,2","45,66","43,2","41,89","41,89","45,66","43,2","45,66","43,2","45,66","43,2","85,5",55,"54,43","43,2","87,6",55,"87,6",55
17-10-2018,10 - 11,"40,99","40,99","40,99","40,99","45,7","41,1","45,7","41,1","40,99","40,99","45,83","41,1","45,83","41,1","45,83","41,1","78,55",49,"54,71",49,"80,48",49,"80,48",49
17-10-2018,11 - 12,"40,34","40,34","40,34","40,34","45,5","41,1","45,5","41,1","40,34","40,34","45,98","41,1","45,98","41,1","45,98","41,1","74,24","48,06","54,8","45,8","74,24","48,06","74,24","48,06"
17-10-2018,12 - 13,"39,81","39,81","39,81","39,81","45,4","42,42","45,4","42,42","39,81","39,81","45,98","42,42","45,98","42,42","45,98","42,42","61,22","42,42","52,44","43,3","59,75","42,42","61,22","42,42"
17-10-2018,13 - 14,"39,58","39,58","39,58","39,58","45,34","43,3","45,34","43,3","39,58","39,58","45,59","43,3","45,59","43,3","45,59","43,3","59,27","59,27","51,98","43,3","57,85","57,85","59,27","59,27"
17-10-2018,14 - 15,"39,77","39,77","39,77","39,77","45,37","41,5","45,37","41,5","39,77","39,77","45,76","41,5","45,76","41,5","45,76","41,5","61,48","61,48","50,07","50,07","60,01","60,01","61,48","61,48"
17-10-2018,15 - 16,"39,67","37,12","39,67","37,12","45,11","37,12","45,11","37,12","39,67","37,12","45,11","37,12","45,11","37,12","45,11","37,12","70,81","70,81","50,07","50,07","70,81","70,81","70,81","70,81"
17-10-2018,16 - 17,"39,81",35,"39,81",35,"44,76",35,"44,76",35,"39,81",35,"44,76",35,"44,76",35,"44,76",35,"74,53",49,71,"52,34","79,94",49,"79,94",49
17-10-2018,17 - 18,"39,88",35,"39,88",35,"44,67",35,"44,67",35,"39,88",35,"44,7",35,"44,7",35,"44,7",35,"80,95",35,71,"56,04","82,94",49,"82,94","82,94"
17-10-2018,18 - 19,"40,19","37,12","40,19","37,12","44,71","37,12","44,71","37,12","40,19","37,12","47,45","37,12","47,45","37,12","47,45","37,12","136,05",49,71,"59,52","136,05","89,94","136,05","89,94"
17-10-2018,19 - 20,"40,49","37,12","40,49","37,12","44,72","37,12","44,72","37,12","40,49","37,12","46,68","37,12","46,68","37,12","46,68","37,12","136,05","112,66","54,32","54,32","136,05","112,66","136,05","112,66"
17-10-2018,20 - 21,"40,29","33,94","40,29","33,94","44,5","33,94","44,5","33,94","40,29","33,94","44,72","33,94","44,72","33,94","44,72","33,94","93,82","81,57","44,72","33,94","93,82","86,14","93,82","86,14"
17-10-2018,21 - 22,"40,36","33,94","40,36","33,94","44,09","33,94","44,09","33,94","40,36","33,94","44,09","33,94","44,09","33,94","44,09","33,94","60,1",50,"44,09","33,94","75,57",50,"75,57",50
